file,requests,errors,error_rate,dns_ms,tcp_tls_ms,ttfb_ms,plt_ms,oncontent_ms,avg_fetch_ms,total_bytes,throughput_bps
pomological-subocean-anastacia.ngrok-free.dev.har,2,0,0.0,,,154.7739999833144,332.8660000115633,305.726999999024,161.14899999229237,0,
pomological-subocean-anastacia.ngrok-free.dev10.har,2,0,0.0,,,129.34399998988025,279.8080000211485,243.51599998772144,135.43999998364598,0,
pomological-subocean-anastacia.ngrok-free.dev11.har,2,0,0.0,,,141.13200000714883,308.77999996300787,277.0219999947585,145.8664999809116,0,
pomological-subocean-anastacia.ngrok-free.dev12.har,2,0,0.0,,,119.73999999116548,259.07999998889863,166.0159999737516,123.75000002793968,0,
pomological-subocean-anastacia.ngrok-free.dev13.har,2,0,0.0,,,73.97699999452755,172.2530000261031,132.22999998833984,82.38300000084564,0,
pomological-subocean-anastacia.ngrok-free.dev14.har,2,0,0.0,,,228.42749998566694,483.183000003919,342.50800003064796,234.70499995164573,0,
pomological-subocean-anastacia.ngrok-free.dev15.har,2,0,0.0,,,81.4129999847319,180.7660000049509,145.29899996705353,85.89800001936965,0,
pomological-subocean-anastacia.ngrok-free.dev2.har,2,0,0.0,,,97.32850002657435,214.81899998616427,177.99499997636303,103.68549998383969,0,
pomological-subocean-anastacia.ngrok-free.dev3.har,2,0,0.0,,,66.44899999598042,150.33700002823025,120.05800002953038,71.51799998246133,0,
pomological-subocean-anastacia.ngrok-free.dev4.har,2,0,0.0,,,93.37699999301508,207.4259999790229,179.46700000902638,100.31249999883585,0,
pomological-subocean-anastacia.ngrok-free.dev5.har,2,0,0.0,,,188.33800001209602,393.7809999915771,236.7559999693185,193.39399997261353,0,
pomological-subocean-anastacia.ngrok-free.dev6.har,2,0,0.0,,,188.43599997910673,394.5919999969192,100.32100003445521,192.39749998087063,0,
pomological-subocean-anastacia.ngrok-free.dev7.har,2,0,0.0,,,62.437000006478286,141.03100000647828,107.4580000131391,66.72449997859076,0,
pomological-subocean-anastacia.ngrok-free.dev8.har,2,0,0.0,,,386.17550000241397,798.7889999640174,361.33399995742366,393.5644999728538,0,
pomological-subocean-anastacia.ngrok-free.dev9.har,2,0,0.0,,,60.33449999820627,217.71900000749156,156.95099998265505,76.83750000433065,0,
