group,requests_mean,errors_mean,error_rate_mean,dns_ms_mean,tcp_tls_ms_mean,ttfb_ms_mean,plt_ms_mean,oncontent_ms_mean,avg_fetch_ms_mean,total_bytes_mean,throughput_bps_mean,requests_stddev,errors_stddev,error_rate_stddev,dns_ms_stddev,tcp_tls_ms_stddev,ttfb_ms_stddev,plt_ms_stddev,oncontent_ms_stddev,avg_fetch_ms_stddev,total_bytes_stddev,throughput_bps_stddev
pomological-subocean-anastacia.ngrok-free.dev.har,19.0,0.0,0.0,,,119.87442105492244,435.9260000055656,273.8119999994524,199.4660000077841,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,
pomological-subocean-anastacia.ngrok-free.dev,19.0,0.0,0.0,,,58.32757142871586,340.1019285790556,261.01728571978,114.1147255607359,0.0,,0.0,0.0,0.0,,,7.3356636697757365,43.43610957527992,34.231680807312934,22.074939179011704,0.0,
