group,requests_mean,errors_mean,error_rate_mean,dns_ms_mean,tcp_tls_ms_mean,ttfb_ms_mean,plt_ms_mean,oncontent_ms_mean,avg_fetch_ms_mean,total_bytes_mean,throughput_bps_mean,requests_stddev,errors_stddev,error_rate_stddev,dns_ms_stddev,tcp_tls_ms_stddev,ttfb_ms_stddev,plt_ms_stddev,oncontent_ms_stddev,avg_fetch_ms_stddev,total_bytes_stddev,throughput_bps_stddev
pomological-subocean-anastacia.ngrok-free.dev.har,19.0,0.0,0.0,,,1117.1648421033483,4520.339000038803,3383.350000018254,2036.715052629772,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,
pomological-subocean-anastacia.ngrok-free.dev,19.0,0.0,0.0,,,1135.127748119653,4897.595428574797,3368.9440714328416,2092.568804512782,0.0,,0.0,0.0,0.0,,,35.04813253916593,557.0845846656945,75.34382682090101,68.21581808239631,0.0,
