group,requests_mean,errors_mean,error_rate_mean,dns_ms_mean,tcp_tls_ms_mean,ttfb_ms_mean,plt_ms_mean,oncontent_ms_mean,avg_fetch_ms_mean,total_bytes_mean,throughput_bps_mean,requests_stddev,errors_stddev,error_rate_stddev,dns_ms_stddev,tcp_tls_ms_stddev,ttfb_ms_stddev,plt_ms_stddev,oncontent_ms_stddev,avg_fetch_ms_stddev,total_bytes_stddev,throughput_bps_stddev
pomological-subocean-anastacia.ngrok-free.dev.har,2.0,0.0,0.0,,,154.7739999833144,332.8660000115633,305.726999999024,161.14899999229237,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,
pomological-subocean-anastacia.ngrok-free.dev,2.0,0.0,0.0,,,136.9220714262137,300.16885714056633,196.20935713672745,143.31974998848247,0.0,,0.0,0.0,0.0,,,85.79688257526837,169.67404956966257,80.93323151857028,85.4461241096958,0.0,
