file,requests,errors,error_rate,dns_ms,tcp_tls_ms,ttfb_ms,plt_ms,oncontent_ms,avg_fetch_ms,total_bytes,throughput_bps
pomological-subocean-anastacia.ngrok-free.dev.har,19,0,0.0,,,119.87442105492244,435.9260000055656,273.8119999994524,199.4660000077841,0,
pomological-subocean-anastacia.ngrok-free.dev10.har,19,0,0.0,,,49.20699999979099,313.743999984581,212.6890000072308,102.34757894221202,0,
pomological-subocean-anastacia.ngrok-free.dev11.har,19,0,0.0,,,55.47015789944149,379.10100002773106,294.25900004571304,108.47089473023324,0,
pomological-subocean-anastacia.ngrok-free.dev12.har,19,0,0.0,,,47.23452631672315,321.80800003698096,273.0229999870062,85.43110526424195,0,
pomological-subocean-anastacia.ngrok-free.dev13.har,19,0,0.0,,,51.6673684188749,343.354000011459,292.87400003522635,99.07726315156508,0,
pomological-subocean-anastacia.ngrok-free.dev14.har,19,0,0.0,,,52.306052633393755,270.93499997863546,216.55899996403605,90.53573683884584,0,
pomological-subocean-anastacia.ngrok-free.dev15.har,19,0,0.0,,,57.484421053065084,338.841000047978,286.72200004803017,101.25005263590107,0,
pomological-subocean-anastacia.ngrok-free.dev2.har,19,0,0.0,,,59.21189473750344,297.0029999851249,232.47400001855567,112.1310526321299,0,
pomological-subocean-anastacia.ngrok-free.dev3.har,19,0,0.0,,,75.03378946821647,358.4510000073351,295.67799996584654,180.40194736156417,0,
pomological-subocean-anastacia.ngrok-free.dev4.har,19,0,0.0,,,65.37536841785163,411.5400000009686,260.40099997771904,121.4112105234036,0,
pomological-subocean-anastacia.ngrok-free.dev5.har,19,0,0.0,,,68.55331579584,373.4190000104718,256.3050000462681,132.1961052599363,0,
pomological-subocean-anastacia.ngrok-free.dev6.har,19,0,0.0,,,55.251052635665985,327.3230000049807,216.98000002652407,109.14757894352078,0,
pomological-subocean-anastacia.ngrok-free.dev7.har,19,0,0.0,,,59.96152631536852,276.914999994915,219.7549999691546,114.89131577974676,0,
pomological-subocean-anastacia.ngrok-free.dev8.har,19,0,0.0,,,58.13373683837526,419.98100001364946,317.15100002475083,118.54852631528813,0,
pomological-subocean-anastacia.ngrok-free.dev9.har,19,0,0.0,,,61.69578947191137,329.01200000196695,279.3719999608584,121.76578947171373,0,
