file,requests,errors,error_rate,dns_ms,tcp_tls_ms,ttfb_ms,plt_ms,oncontent_ms,avg_fetch_ms,total_bytes,throughput_bps
heavy_v1.har,19,0,0.0,,,82.40605263430763,265.8499999670312,244.80799998855218,94.9418421123961,0,
heavy_v10.har,19,0,0.0,,,83.85515790140785,230.15199997462332,207.8169999876991,94.0447894666393,0,
heavy_v11.har,19,0,0.0,,,55.279631581232344,163.49999996600673,142.04099995549768,66.37236841427358,0,
heavy_v12.har,19,0,0.0,,,112.66310526888799,269.73100000759587,246.73400004394352,122.57705263389079,0,
heavy_v13.har,19,0,0.0,,,79.11647368438777,208.74299999559298,188.9270000392571,87.4222631590735,0,
heavy_v14.har,19,0,0.0,,,90.67384210173041,281.9679999956861,258.8269999832846,104.02200000029744,0,
heavy_v15.har,19,0,0.0,,,89.65421052555426,283.77899999031797,260.21000003675,103.06226316606626,0,
heavy_v2.har,19,0,0.0,,,82.22110526372826,194.39899997087196,170.78200000105426,92.58099999830225,0,
heavy_v3.har,19,0,0.0,,,68.68010526377041,279.0590000222437,255.81200001761317,77.34031579150867,0,
heavy_v4.har,19,0,0.0,,,72.43547368796993,321.7609999701381,301.52199999429286,82.93194737052545,0,
heavy_v5.har,19,0,0.0,,,75.34784210639192,198.96499998867512,176.91400001058355,87.54442104959469,0,
heavy_v6.har,19,0,0.0,,,66.44031578890802,279.9920000252314,254.86099999397993,78.64584210696385,0,
heavy_v7.har,19,0,0.0,,,81.88989474495168,329.15599999250844,306.1800000141375,94.57594737116443,0,
heavy_v8.har,19,0,0.0,,,101.67421052404102,359.0550000080839,336.628999968525,118.11099999192122,0,
heavy_v9.har,19,0,0.0,,,58.29247369038157,184.8819999722764,162.35199995571747,68.60984210537649,0,
