group,requests_mean,errors_mean,error_rate_mean,dns_ms_mean,tcp_tls_ms_mean,ttfb_ms_mean,plt_ms_mean,oncontent_ms_mean,avg_fetch_ms_mean,total_bytes_mean,throughput_bps_mean,requests_stddev,errors_stddev,error_rate_stddev,dns_ms_stddev,tcp_tls_ms_stddev,ttfb_ms_stddev,plt_ms_stddev,oncontent_ms_stddev,avg_fetch_ms_stddev,total_bytes_stddev,throughput_bps_stddev
pomological-subocean-anastacia.ngrok-free.dev.har,3.0,0.0,0.0,,,90.78892460092902,326094.6314999601,326009.67233331176,102.57883263208593,5551.0,136.18132808790332,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
pomological-subocean-anastacia.ngrok-free.dev,3.0,0.0,0.0,,,82.92691690231939,441139.32526784734,441058.5340446352,90.11263212111467,5551.0,103.69657755343306,0.0,0.0,0.0,,,22.427942710868614,67894.55134890103,67893.07415099579,22.303672902448003,0.0,20.036221235675043
