group,requests_mean,errors_mean,error_rate_mean,dns_ms_mean,tcp_tls_ms_mean,ttfb_ms_mean,plt_ms_mean,oncontent_ms_mean,avg_fetch_ms_mean,total_bytes_mean,throughput_bps_mean,requests_stddev,errors_stddev,error_rate_stddev,dns_ms_stddev,tcp_tls_ms_stddev,ttfb_ms_stddev,plt_ms_stddev,oncontent_ms_stddev,avg_fetch_ms_stddev,total_bytes_stddev,throughput_bps_stddev
pomological-subocean-anastacia.ngrok-free.dev.har,2.0,0.0,0.0,,,115.72828571661375,196.2290833471343,,126.5420239942614,794.0,32370.329064643025,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0
pomological-subocean-anastacia.ngrok-free.dev,2.0,0.0,0.0,,,90.62942751500357,87.74414881814404,,93.63914677981354,794.0,89370.56713390905,0.0,0.0,0.0,,,39.23748454189766,51.77317976523027,,38.94849474147353,0.0,31019.77113995028
