group,requests_mean,errors_mean,error_rate_mean,dns_ms_mean,tcp_tls_ms_mean,ttfb_ms_mean,plt_ms_mean,oncontent_ms_mean,avg_fetch_ms_mean,total_bytes_mean,throughput_bps_mean,requests_stddev,errors_stddev,error_rate_stddev,dns_ms_stddev,tcp_tls_ms_stddev,ttfb_ms_stddev,plt_ms_stddev,oncontent_ms_stddev,avg_fetch_ms_stddev,total_bytes_stddev,throughput_bps_stddev
pomological-subocean-anastacia.ngrok-free.dev.har,19.0,0.0,0.0,,,1125.8270829628025,2228082.707833324,2225927.4110000115,2676.3466721964314,10020.0,35.977120471416775,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
pomological-subocean-anastacia.ngrok-free.dev,17.571428571428573,0.0,0.0,,,1251.083884902729,2336477.8626211975,2347814.9747023666,2304.267478969636,9508.0,34.335532104755686,3.2230040493367076,0.0,0.0,,,54.78455681702053,66297.56274401351,68402.57487651917,346.3651206815114,1152.1791155396431,0.9687839277444305
